LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,2011,2012,2013,2014,2015,2016,LEVEL
PUBLIC WORKS,PW-ENGINEERING SERVICES,PRINTING & DUPLICATION,,,,,,0,1152,240,0,0,172,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,PRINTING-INTERNAL SERVICES,,,,,,1826,1578,1081,2855,2697,2279,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,9364,11477,9226,10156,10166,1980,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,SMALL HAND TOOLS,,,,,,1083,355,2644,114,986,979,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,SAFETY SHOES,,,,,,1253,813,1156,1089,874,692,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,EQUIPMENT RENTALS,,,,,,0,130,0,0,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,COMMUNICATIONS,,,,,,0,4453,0,3107,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,LOCAL TELEPHONE SERVICE,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,TELEPHONE SYSTEM MODIFICATION,,,,,,0,0,0,185,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,CELLULAR PHONE,,,,,,10889,9423,10827,5138,7641,9978,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,GASOLINE,,,,,,18726,22290,19217,19149,15304,8918,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,AUTOMOTIVE & VEHICLE MAINTENAN,,,,,,13282,4969,6493,5239,6918,6512,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,INTERNAL SERVICES,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,EXTERNAL SERVICES,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,MACHINERY & EQUIPMENT MAINTENA,,,,,,734,0,0,580,797,558,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,EQUIPMENT MAINTENANCE & SERVIC,,,,,,6324,10124,14296,17877,31602,25661,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,FACILITIES & GROUNDS MAINTENAN,,,,,,,,,,,,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,TRAVEL,,,,,,0,2305,2500,462,2252,920,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,LOCAL AUTO MILEAGE,,,,,,200,158,340,73,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,PARKING CHARGES,,,,,,5530,7176,5784,7265,7785,6500,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,TRAINING & RELATED TRAVEL,,,,,,1771,1071,4675,8464,5482,4321,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,DUES & PROFESSIONAL MEMBERSHIP,,,,,,500,745,500,300,437,1685,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,SUBSCRIPTIONS,,,,,,425,0,0,0,0,0,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,PROFESSIONAL SERVICES,,,,,,0,0,0,0,0,707881,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,GENERAL CITY MEMBERSHIP & DUES,,,,,,400,315,359,92,345,235,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,NON-FIXED ASSET EQUIPMENT,,,,,,13442,8001,4015,2531,16000,8430,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,NON-FIXED ASSET COMPUTER SOFTW,,,,,,5263,2117,8819,3607,4992,4073,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,OTHER OPERATING COSTS,,,,,,6163,98,6362,2936,4157,3168,3
PUBLIC WORKS,PW-ENGINEERING SERVICES,ADVERTISING,,,,,,1621,2240,480,1165,1500,163,3
PUBLIC WORKS,PW-ENGINEERING SERVICES  Total,,,,,,,1453134,1397828,967807,1001415,1032463,1784954,2
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,PART-TIME PERSONNEL,,,,,,5373,10518,9954,0,0,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,FICA EXPENSE,,,,,,0,885,717,0,0,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,MEDICARE EXPENSE,,,,,,0,207,168,0,0,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,PERSONNEL IN-KIND MATCH,,,,,,0,14644,1012,0,11343,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,2166,25636,3462,0,0,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER,OPERATING MATCH,,,,,,0,0,8522,0,0,0,3
PUBLIC WORKS,MISCELLEANEOUS STORMWATER  Total,,,,,,,7538,51891,23835,0,12050,0,2
PUBLIC WORKS,TRANSPORTATION PROJECTS,PROFESSIONAL SERVICES,,,,,,20119,11178,0,0,0,13525,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,NON-FIXED ASSET IMPROVEMENTS,,,,,,0,550,35,2865,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,ADVERTISING,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,LAND,,,,,,0,90372,0,900,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,LAND-DEMOLITION TO PREPARE LAN,,,,,,,,0,,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,LAND- RIGHT-0F-WAY,,,,,,78,109210,122992,237888,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,CONSTRUCTION IN PROGRESS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,CIP PROFESSIONAL SERVICES-LIP,,,,,,0,0,0,0,0,226,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,LAND IMPROVEMENTS,,,,,,0,0,53161,210195,399069,227885,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,PROFESSIONAL SERVICES-LAND IMP,,,,,,158955,478690,81887,48311,116608,37930,3
PUBLIC WORKS,TRANSPORTATION PROJECTS,TRANSFER TO ST IMPACT FEE Z4,,,,,,0,0,238424,0,0,0,3
PUBLIC WORKS,TRANSPORTATION PROJECTS  Total,,,,,,,179152,690000,496499,500159,515678,279566,2
PUBLIC WORKS,2012 2/3 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,0,0,3
PUBLIC WORKS,TRAFFIC SIGNAL SYSTEM UPGRADE,PERSONAL SERVICES DISTRIBUTION,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRAFFIC SIGNAL SYSTEM UPGRADE,TRAVEL,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRAFFIC SIGNAL SYSTEM UPGRADE,LAND IMPROVEMENTS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRAFFIC SIGNAL SYSTEM UPGRADE  Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,LINE OF CREDIT,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,,,,,3
PUBLIC WORKS,LINE OF CREDIT  Total,,,,,,,,,,,,,2
PUBLIC WORKS,TRAFFIC CALMING PROJECTS,LAND - EASEMENTS,,,,,,,,0,,,0,3
PUBLIC WORKS,TRAFFIC CALMING PROJECTS,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,0,,,9900,3
PUBLIC WORKS,TRAFFIC CALMING PROJECTS,LAND IMPROVEMENTS,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,TRAFFIC CALMING PROJECTS  Total,,,,,,,0,0,0,0,0,10653,2
PUBLIC WORKS,2006 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,985,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,332148,0,3
PUBLIC WORKS,2006 AB 2005 BONDS  Total,,,,,,,,,0,,333133,0,2
PUBLIC WORKS,2010 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,1749,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,211520,0,3
PUBLIC WORKS,2010 AB 2005 BONDS  Total,,,,,,,,,0,,213269,0,2
PUBLIC WORKS,2012 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,21,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,0,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,0,,0,38879,3
PUBLIC WORKS,2012 AB 2005 BONDS,CONTRACT CONTINGENCIES,,,,,,,,0,,0,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,54337,0,3
PUBLIC WORKS,2012 AB 2005 BONDS  Total,,,,,,,,,0,,54358,38879,2
PUBLIC WORKS,TRAFFIC CALMING 2005 GO BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,21,0,0,0,-21,0,3
PUBLIC WORKS,TRAFFIC CALMING 2005 GO BONDS,LAND- RIGHT-0F-WAY,,,,,,0,0,0,0,-2734,0,3
PUBLIC WORKS,TRAFFIC CALMING 2005 GO BONDS,LAND IMPROVEMENTS,,,,,,1502,53896,0,0,-597796,0,3
PUBLIC WORKS,TRAFFIC CALMING 2005 GO BONDS  Total,,,,,,,1523,53896,0,0,-600551,0,2
PUBLIC WORKS,LINE OF CREDIT,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,,,,,3
PUBLIC WORKS,LINE OF CREDIT  Total,,,,,,,,,,,,,2
PUBLIC WORKS,STREET PAVING,PROFESSIONAL SERVICES,,,,,,17000,0,0,0,0,0,3
PUBLIC WORKS,STREET PAVING,ADVERTISING,,,,,,1830,262,0,0,0,0,3
PUBLIC WORKS,STREET PAVING,CONSTRUCTION IN PROGRESS,,,,,,,,0,,0,0,3
PUBLIC WORKS,STREET PAVING,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,0,,,,3
PUBLIC WORKS,STREET PAVING,CONTRACT CONTINGENCIES,,,,,,,,0,,0,0,3
PUBLIC WORKS,STREET PAVING,POWELL BILL SUBCODE,,,,,,0,0,0,0,0,481835,3
PUBLIC WORKS,STREET PAVING,TRANSFER TO-GEN PROJECTS FUND,,,,,,,,0,,0,0,3
PUBLIC WORKS,STREET PAVING  Total,,,,,,,18830,262,0,0,0,481835,2
PUBLIC WORKS,2006 AB 2005 BONDS,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,1150,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,7673,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,47221,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,545540,0,3
PUBLIC WORKS,2006 AB 2005 BONDS  Total,,,,,,,,,0,,601584,0,2
PUBLIC WORKS,2008 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,90,0,3
PUBLIC WORKS,2008 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,6332,0,3
PUBLIC WORKS,2008 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,3619812,0,3
PUBLIC WORKS,2008 AB 2005 BONDS  Total,,,,,,,,,0,,3626234,0,2
PUBLIC WORKS,2010 AB 2005 BONDS,PRINTING-INTERNAL SERVICES,,,,,,,,0,,24,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,PROFESSIONAL SERVICES,,,,,,,,0,,86915,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,335,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,ADVERTISING,,,,,,,,0,,2718,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,LAND- RIGHT-0F-WAY,,,,,,,,0,,273,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,LAND - EASEMENTS,,,,,,,,0,,29368,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,591027,0,3
PUBLIC WORKS,2010 AB 2005 BONDS  Total,,,,,,,,,0,,710660,0,2
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS,NON-FIXED ASSET EQUIPMENT,,,,,,0,0,0,0,-1150,0,3
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,0,0,0,0,-7763,0,3
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS,ADVERTISING,,,,,,0,0,0,0,-2718,0,3
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS,LAND- RIGHT-0F-WAY,,,,,,0,0,0,0,-53825,0,3
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS,POWELL BILL SUBCODE,,,,,,0,0,0,0,-4165352,0,3
PUBLIC WORKS,2005 STREET & SIDEWALK BONDS  Total,,,,,,,0,0,0,0,-4230808,0,2
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,PRINTING-INTERNAL SERVICES,,,,,,0,0,0,0,-24,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,PROFESSIONAL SERVICES,,,,,,7701,138,0,0,-86915,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,NON-FIXED ASSET IMPROVEMENTS,,,,,,75,0,0,0,-335,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,LAND - EASEMENTS,,,,,,9941,2643,0,0,-66018,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,POWELL BILL SUBCODE,,,,,,612600,210870,0,0,-1461525,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON,RETAINAGE,,,,,,7149,-12120,0,0,0,0,3
PUBLIC WORKS,2007 STREETS AND SIDEWALKS BON  Total,,,,,,,637466,201531,0,0,-1614817,0,2
PUBLIC WORKS,2007 BONDS,LAND - EASEMENTS,,,,,,,,0,,36650,0,3
PUBLIC WORKS,2007 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,870498,0,3
PUBLIC WORKS,2007 BONDS  Total,,,,,,,,,0,,907148,0,2
PUBLIC WORKS,2009 STREET LOBS,PROFESSIONAL SERVICES,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,2009 STREET LOBS  Total,,,,,,,0,0,0,0,0,0,2
PUBLIC WORKS,STREET RESURFACING PROJECTS,CONSTRUCTION IN PROGRESS,,,,,,0,25992,0,0,-25992,0,3
PUBLIC WORKS,STREET RESURFACING PROJECTS,POWELL BILL SUBCODE,,,,,,0,0,38283,0,0,0,3
PUBLIC WORKS,STREET RESURFACING PROJECTS  Total,,,,,,,0,25992,38283,0,-25992,0,2
PUBLIC WORKS,2006 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,825299,0,3
PUBLIC WORKS,2006 AB 2005 BONDS  Total,,,,,,,,,0,,825299,0,2
PUBLIC WORKS,2008 AB 2005 BONDS,PROFESSIONAL SERVICES,,,,,,,,0,,376064,0,3
PUBLIC WORKS,2008 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,1103998,0,3
PUBLIC WORKS,2008 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,1271516,0,3
PUBLIC WORKS,2008 AB 2005 BONDS  Total,,,,,,,,,0,,2751578,0,2
PUBLIC WORKS,2010 AB 2005 BONDS,PROFESSIONAL SERVICES,,,,,,,,0,,253664,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,,,0,,1598,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,SPECIAL CONTRACTUAL SERVICES,,,,,,,,0,,88411,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,43231,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,929,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,9477284,0,3
PUBLIC WORKS,2010 AB 2005 BONDS  Total,,,,,,,,,0,,9865117,0,2
PUBLIC WORKS,2012 AB 2005 BONDS,SALARY ALLOCATION,,,,,,,,0,,0,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,25992,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,CIP PROFESSIONAL SERVICES BLDG,,,,,,,,0,,0,0,3
PUBLIC WORKS,2012 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,0,0,3
PUBLIC WORKS,2012 AB 2005 BONDS  Total,,,,,,,,,0,,25992,0,2
PUBLIC WORKS,2010 GENERAL OBLIGATION BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,0,0,3
PUBLIC WORKS,2010 GENERAL OBLIGATION BONDS  Total,,,,,,,,,0,,0,0,2
PUBLIC WORKS,STREET RESURFACING PROJECTS,PROFESSIONAL SERVICES,,,,,,0,0,0,0,-586780,0,3
PUBLIC WORKS,STREET RESURFACING PROJECTS,LAND IMPROVEMENTS,,,,,,0,0,0,0,-1929296,0,3
PUBLIC WORKS,STREET RESURFACING PROJECTS,POWELL BILL SUBCODE,,,,,,0,69872,83971,0,-2183924,0,3
PUBLIC WORKS,STREET RESURFACING PROJECTS  Total,,,,,,,0,69872,83971,0,-4700000,0,2
PUBLIC WORKS,2007 BONDS,PROFESSIONAL SERVICES,,,,,,,,0,,0,0,3
PUBLIC WORKS,2007 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,0,0,3
PUBLIC WORKS,2007 BONDS  Total,,,,,,,,,0,,0,0,2
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,PROFESSIONAL SERVICES,,,,,,574796,181315,0,0,-1368161,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,NON-FIXED ASSET IMPROVEMENTS,,,,,,0,0,0,0,-1598,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,SPECIAL CONTRACTUAL SERVICES,,,,,,26612,42329,0,0,-88411,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,CONSTRUCTION IN PROGRESS,,,,,,4795,38436,0,0,-43231,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,LAND IMPROVEMENTS,,,,,,0,0,929,0,-929,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,POWELL BILL SUBCODE,,,,,,7439003,1468940,40073,0,-12832515,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS,RETAINAGE,,,,,,43812,-126563,0,0,0,0,3
PUBLIC WORKS,2007 STREET & SIDEWALK BONDS  Total,,,,,,,8089017,1604456,41002,0,-14334845,0,2
PUBLIC WORKS,2007 BONDS,PROFESSIONAL SERVICES,,,,,,,,0,,1325213,0,3
PUBLIC WORKS,2007 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,4267639,0,3
PUBLIC WORKS,2007 BONDS  Total,,,,,,,,,0,,5592852,0,2
PUBLIC WORKS,LINE OF CREDIT,CONSTRUCTION IN PROGRESS,,,,,,,,,,,,3
PUBLIC WORKS,LINE OF CREDIT  Total,,,,,,,,,,,,,2
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,NON-FIXED ASSET EQUIPMENT,,,,,,0,0,136,0,-136,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,NON-FIXED ASSET IMPROVEMENTS,,,,,,0,0,0,26475,-26475,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,SPECIAL CONTRACTUAL SERVICES,,,,,,3774,0,0,0,0,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,ADVERTISING,,,,,,0,1419,0,0,0,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,LAND- RIGHT-0F-WAY,,,,,,0,0,350,0,-350,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,CONSTRUCTION IN PROGRESS,,,,,,0,0,0,0,0,268135,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,LAND IMPROVEMENTS,,,,,,59554,91579,-35349,0,-192594,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,EXCESS FUNDS FOR RESERVE,,,,,,,,0,,,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,TRANSFER TO-CAPITAL PROJECTS F,,,,,,,,0,,,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS,TRANSFER TO CIP DOWNTOWN FD,,,,,,,,0,,0,0,3
PUBLIC WORKS,MISC. THOROUGHFARE PROJECTS  Total,,,,,,,63328,92998,-34863,26475,-219555,290149,2
PUBLIC WORKS,2006 AB 2005 BONDS,LAND,,,,,,,,0,,300282,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,249379,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,106807,0,3
PUBLIC WORKS,2006 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,87629,0,3
PUBLIC WORKS,2006 AB 2005 BONDS  Total,,,,,,,,,0,,744097,0,2
PUBLIC WORKS,2010 AB 2005 BONDS,ADVERTISING,,,,,,,,0,,145,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,LAND - EASEMENTS,,,,,,,,0,,17407,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,CIP PROF SERVICES,,,,,,,,0,,67279,0,3
PUBLIC WORKS,2010 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,75536,0,3
PUBLIC WORKS,2012 BC 2005 BONDS,CONSTRUCTION IN PROGRESS,,,,,,,,0,,133780,0,3
PUBLIC WORKS,2012 BC 2005 BONDS,LAND IMPROVEMENTS,,,,,,,,0,,110333,0,3
PUBLIC WORKS,2012 BC 2005 BONDS  Total,,,,,,,,,0,,244113,0,2
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,NON-FIXED ASSET EQUIPMENT,,,,,,0,0,-136,0,0,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,NON-FIXED ASSET IMPROVEMENTS,,,,,,0,73,21369,0,-26841,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,ADVERTISING,,,,,,145,0,0,0,-145,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,LAND,,,,,,0,0,0,0,-300282,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,LAND- RIGHT-0F-WAY,,,,,,0,0,-350,0,0,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,LAND - EASEMENTS,,,,,,1578,15829,0,0,-17407,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,CONSTRUCTION IN PROGRESS,,,,,,0,0,0,0,-249379,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,CIP PROF SERVICES,,,,,,0,0,0,0,-67279,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,LAND IMPROVEMENTS,,,,,,23442,242939,16093,0,-420598,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS,POWELL BILL SUBCODE,,,,,,0,0,0,0,-163164,0,3
PUBLIC WORKS,MISC THOROUGHFARE PROJECTS  Total,,,,,,,25165,258841,36976,0,-1245096,0,2
PUBLIC WORKS,MISC THOROUGHFARE 2/3'S BONDS,LAND IMPROVEMENTS,,,,,,0,0,36569,1290,192594,0,3
PUBLIC WORKS,MISC THOROUGHFARE 2/3'S BONDS  Total,,,,,,,0,0,36569,1290,203848,0,2
PUBLIC WORKS,SIDEWALK CONSTRUCTION,SALARY ALLOCATION,,,,,,,,0,,149,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,ADVERTISING,,,,,,0,0,0,0,0,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,LAND- RIGHT-0F-WAY,,,,,,33716,0,0,0,-33716,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,CONSTRUCTION IN PROGRESS,,,,,,,,0,,0,15750,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,CIP POWELL BILL,,,,,,0,213507,21942,0,-235449,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,CIP PROFESSIONAL SERVICES-LIP,,,,,,,,0,,0,47631,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,LAND IMPROVEMENTS,,,,,,0,0,0,0,339174,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,POWELL BILL SUBCODE,,,,,,0,32078,290977,0,-195891,763192,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,PROFESSIONAL SERVICES-LAND IMP,,,,,,9158,2280,0,0,-11438,195,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,RETAINAGE,,,,,,654,92576,-93230,0,0,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,EXCESS FUNDS FOR RESERVE,,,,,,,,0,,0,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,TRANSFER TO CIP DOWNTOWN FD,,,,,,,,0,,0,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,TRANSFER TO-GEN PROJECTS FUND,,,,,,,,0,,,-500000,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION,TRANSFER TO CAPITAL PROJECTS,,,,,,,,0,,,0,3
PUBLIC WORKS,SIDEWALK CONSTRUCTION  Total,,,,,,,43529,340440,219688,0,-137170,359268,2
PUBLIC WORKS,2005 2/3 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,1983278,0,3
PUBLIC WORKS,2005 2/3 BONDS  Total,,,,,,,,,0,,1983278,0,2
PUBLIC WORKS,2006 AB 2005 Bonds,LAND IMPROVEMENTS,,,,,,,,0,,184828,0,3
PUBLIC WORKS,2006 AB 2005 Bonds,POWELL BILL SUBCODE,,,,,,,,0,,115172,0,3
PUBLIC WORKS,2006 AB 2005 Bonds  Total,,,,,,,,,0,,300000,0,2
PUBLIC WORKS,2008 AB 2005 BONDS,POWELL BILL SUBCODE,,,,,,,,0,,285216,0,3
PUBLIC WORKS,2008 AB 2005 BONDS  Total,,,,,,,,,0,,285216,0,2
PUBLIC WORKS,2010 AB 2005 Bonds,OVERTIME,,,,,,,,0,,12750,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,SALARY ALLOCATION,,,,,,,,0,,381852,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,PRINTING & DUPLICATION,,,,,,,,0,,220,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,SPECIALIZED DEPARTMENT SUPPLIE,,,,,,,,0,,3212,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,SMALL HAND TOOLS,,,,,,,,0,,373,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,SAFETY SHOES,,,,,,,,0,,779,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,ASPHALT,,,,,,,,0,,93688,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,CELLULAR PHONE,,,,,,,,0,,2092,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,LANDFILL CHARGES,,,,,,,,0,,3695,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,TRAINING & RELATED TRAVEL,,,,,,,,0,,729,0,3
PUBLIC WORKS,2010 AB 2005 Bonds,NON-FIXED ASSET EQUIPMENT,,,,,,,,0,,9042,0,3
